t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,ah_accum,soc_gt
15281.0884,4.19708,4.2021,4.1855,45.7992,0.4467399999999999,DISCH,28.115459999999995,15.2810884,1.0015213000000005,1.875006614,0.0019207096737706944,0.9993929322897996
16243.5603,4.19652,4.2097,4.1888,46.3627,0.44438,DISCH,28.11838,16.2435603,0.9624718999999988,1.864858198,0.0020395161356934724,0.9993553818115669
17253.7436,4.19656,4.2052,4.184,47.7138,0.44314,DISCH,28.10694,17.2537436,1.0101833000000011,1.859670778,0.002163864087794028,0.9993160798662596
18266.8012,4.19638,4.2057,4.1869,45.0096,0.44736,DISCH,28.10292,18.266801200000003,1.0130576000000031,1.87729183,0.0022897533788873614,0.9992762907587612
19195.5086,4.19452,4.202,4.1819,46.6447,0.44844,DISCH,28.11934,19.1955086,0.9287073999999969,1.880990332,0.002405439364014028,0.9992397265517641
20158.6937,4.19536,4.2052,4.1866,48.0131,0.4498999999999999,DISCH,28.13988,20.1586937,0.9631851000000003,1.887508278,0.0025258107463723613,0.9992016814580886
21193.3874,4.195939999999999,4.2013,4.1894,46.8896,0.44962,DISCH,28.14398,21.1933874,1.0346936999999985,1.886582558,0.0026550382412040274,0.9991608372636466
22191.1815,4.195,4.2066,4.1876,48.5885,0.4479,DISCH,28.14034,22.1911815,0.9977941,1.87895056,0.002779180457145694,0.9991216003441891
23198.027,4.1950400000000005,4.209,4.1808,44.8042,0.45328,DISCH,28.166020000000003,23.198027,1.0068455000000007,1.901535346,0.0029059534927679165,0.9990815319166171
24166.0498,4.19578,4.207,4.1828,45.7569,0.4575599999999999,DISCH,28.1636,24.1660498,0.9680228,1.91980786,0.003028989190647917,0.9990426447279883
25143.2072,4.1942,4.2037,4.1929,50.8329,0.45468,DISCH,28.14164,25.1432072,0.9771573999999994,1.906996958,0.0031524041702679167,0.9990036376619515
26180.7903,4.19334,4.2073,4.1933,49.1534,0.45722,DISCH,28.1534,26.1807903,1.0375831000000026,1.917280098,0.0032841829883184727,0.9989619870853864
27150.2559,4.194319999999999,4.2071,4.1904,47.0527,0.4593,DISCH,28.1582,27.1502559,0.9694655999999996,1.9264413,0.0034078706411184725,0.9989228938370986
28211.3954,4.194799999999999,4.2051,4.1813,46.2131,0.45452,DISCH,28.152,28.2113954,1.0611394999999997,1.906613542,0.003541845398212917,0.998880549202652
29159.0975,4.19442,4.2039,4.1889,46.85,0.44858,DISCH,28.1441,29.1590975,0.9477021000000008,1.881547492,0.003659934344884584,0.9988432255053568
30182.5072,4.19388,4.2055,4.1865,48.3872,0.4506,DISCH,28.15656,30.1825072,1.0234096999999984,1.889769652,0.0037880311256679173,0.9988027386892303
31228.8691,4.1944,4.2001,4.1775,46.0758,0.4508,DISCH,28.15024,31.2288691,1.0463619000000008,1.89083872,0.003919058888034585,0.9987613254945352
32238.2736,4.1936,4.2045,4.1782,48.1995,0.45126,DISCH,28.15492,32.2382736,1.0094044999999987,1.892409572,0.004045587742109584,0.9987213342440269
33238.0767,4.192739999999999,4.205,4.1833,46.3017,0.44968,DISCH,28.16024,33.2380767,0.9998031000000012,1.8853876,0.004170474258222917,0.9986818620778753
34238.6289,4.19298,4.2064,4.1798,47.1114,0.44884,DISCH,28.13724,34.2386289,1.0005522000000011,1.881972856,0.004295220883069584,0.9986424341263557
35284.2661,4.19506,4.2034,4.1835,47.4951,0.44114,DISCH,28.09952,35.2842661,1.0456372000000016,1.850581602,0.004423352103738474,0.9986019364250118
36217.4981,4.19468,4.2072,4.1812,45.6632,0.4422400000000001,DISCH,28.10056,36.2174981,0.9332319999999968,1.85502725,0.004537994470316251,0.9985657020685546
37250.3046,4.19396,4.2093,4.1825,44.0636,0.4398399999999999,DISCH,28.09088,37.2503046,1.0328064999999995,1.844645522,0.004664180473360696,0.9985258191810086
38241.4889,4.19524,4.2076,4.1843,46.9245,0.4413999999999999,DISCH,28.08082,38.24148889999999,0.9911842999999934,1.851777722,0.004785710681699584,0.9984874078238399
39228.1135,4.19702,4.2009,4.1868,45.8342,0.44338,DISCH,28.09992,39.2281135,0.986624600000006,1.86086996,0.00490722446368514,0.9984490016584547
40194.1722,4.196299999999999,4.2028,4.1921,48.2924,0.4448,DISCH,28.1124,40.1941722,0.9660587000000048,1.866526786,0.005026586383062919,0.9984112756199642
41227.7143,4.19634,4.198,4.1858,46.6022,0.4486,DISCH,28.09802,41.2277143,1.0335420999999982,1.882484582,0.005155377212524029,0.9983705694398458
42308.597,4.19772,4.207,4.1875,44.8568,0.4490599999999999,DISCH,28.10206,42.308597,1.0808826999999963,1.885020424,0.005290205319541251,0.9983279550919746
43258.6749,4.19594,4.2062,4.1789,48.93,0.45632,DISCH,28.11286,43.2586749,0.9500778999999966,1.914617656,0.005410632971576807,0.9982898922134644
44258.6245,4.19474,4.2061,4.1841,46.026,0.46092,DISCH,28.13112,44.2586245,0.9999496000000008,1.933374276,0.0055386598520301405,0.9982494274903352
45232.8195,4.19392,4.2019,4.1968,52.119,0.46576,DISCH,28.14624,45.2328195,0.9741950000000016,1.953318716,0.0056646990362523636,0.9982095910069737
46265.5308,4.1943600000000005,4.1994,4.1955,49.0434,0.46346,DISCH,28.17018,46.2655308,1.0327113000000026,1.943871502,0.005797649141557363,0.9981675702283519
47216.5482,4.19316,4.2063,4.1966,47.3951,0.46284,DISCH,28.15378,47.2165482,0.9510173999999978,1.940743932,0.005919918278617363,0.9981289253222129
48194.7706,4.19378,4.2077,4.1841,47.7176,0.45748,DISCH,28.166819999999998,48.194770600000005,0.978222400000007,1.918577512,0.0060442286073818085,0.998089635268298
49245.1043,4.19346,4.2008,4.177,45.7558,0.45718,DISCH,28.15866,49.2451043,1.050333699999996,1.91716971,0.006177615152094586,0.9980474765467712
50241.7339,4.19316,4.2071,4.1807,49.3185,0.46062,DISCH,28.17668,50.2417339,0.9966295999999986,1.931453946,0.006305133909414585,0.9980071724232116
51258.8464,4.19362,4.2056,4.1846,48.855,0.46234,DISCH,28.19128,51.2588464,1.0171125000000032,1.938886284,0.0064357594075395855,0.9979658863698723
52262.2155,4.1946200000000005,4.2093,4.1787,49.1774,0.46862,DISCH,28.213460000000005,52.2622155,1.0033690999999934,1.965677904,0.006566370192995696,0.997924604966682
53204.8235,4.19576,4.2014,4.1892,48.5849,0.4626,DISCH,28.15726,53.2048235,0.942608,1.940938378,0.006687495320995696,0.9978863216409369
54181.8331,4.19602,4.2125,4.1812,49.0324,0.4610999999999999,DISCH,28.15496,54.181833100000006,0.9770096000000096,1.934769554,0.006812633967262363,0.9978467697854514
55187.2368,4.1967,4.203,4.1812,46.2011,0.45526,DISCH,28.11116,55.1872368,1.0054036999999951,1.910588738,0.006939778436279585,0.9978065839610528
56227.0391,4.1962600000000005,4.2089,4.1821,48.0904,0.4548199999999999,DISCH,28.10292,56.2270391,1.039802299999998,1.908537678,0.007071145903525696,0.9977650633977813
57213.4572,4.19528,4.2037,4.1782,46.0826,0.4516,DISCH,28.0889,57.2134572,0.9864181000000016,1.894581106,0.0071948865740701405,0.9977259533924786
58193.188,4.192939999999999,4.2055,4.1872,48.3697,0.45586,DISCH,28.11316,58.193188,0.9797307999999988,1.911385,0.007318947708094586,0.9976867421001185
59158.6551,4.19402,4.1988,4.1871,47.4016,0.4546,DISCH,28.12618,59.1586551,0.965467100000005,1.906591168,0.007440864748000142,0.9976482084793113
60112.0715,4.19396,4.2041,4.1807,48.3905,0.45848,DISCH,28.16116,60.1120715,0.9534163999999948,1.922841308,0.007562287623297919,0.9976098310462825
61040.3592,4.19356,4.2071,4.1788,47.398,0.4577,DISCH,28.142060000000004,61.0403592,0.9282876999999984,1.9193842880000005,0.00768030909004514,0.9975725286769805
62023.7621,4.19366,4.2138,4.1857,48.1735,0.45792,DISCH,28.15168,62.0237621,0.9834029000000016,1.92035184,0.007805397938925141,0.99753299256067
63020.7651,4.1939,4.201,4.1866,47.9544,0.45408,DISCH,28.13444,63.0207651,0.9970029999999994,1.904379504,0.007931153250658475,0.9974932457992609
64035.7968,4.192919999999999,4.2049,4.1853,47.4134,0.4487,DISCH,28.1054,64.0357968,1.0150317000000015,1.881370522,0.008057665673933475,0.9974532597419414
65022.8753,4.19288,4.2031,4.1779,46.4654,0.4434599999999999,DISCH,28.09998,65.0228753,0.9870784999999956,1.859371354,0.008179257293825142,0.9974148289747748
66022.7486,4.19284,4.2068,4.1773,44.7361,0.43502,DISCH,28.08934,66.0227486,0.9998733000000044,1.823948906,0.00830008087242681,0.9973766409580217
67051.3318,4.193199999999999,4.2058,4.1839,45.3934,0.4330599999999999,DISCH,28.07876,67.0513318,1.0285832,1.815892302,0.008423813717035699,0.9973375334262177
68072.4332,4.1953000000000005,4.2056,4.1777,43.454,0.4360199999999999,DISCH,28.09566,68.0724332,1.0211014000000065,1.829253026,0.008547486114932366,0.99729844499946
69085.8989,4.195200000000001,4.2015,4.1791,46.4398,0.4373,DISCH,28.09486,69.0858989,1.0134656999999976,1.834578144,0.008670594045657367,0.9972595349806095
70055.0132,4.1958400000000005,4.2061,4.1792,47.988,0.4363599999999999,DISCH,28.08754,70.0550132,0.9691143000000012,1.8309099120000003,0.008788061466754033,0.9972224077253443
71079.1991,4.1952,4.2035,4.1861,45.371,0.4377000000000001,DISCH,28.09042,71.0791991,1.024185899999992,1.836260288,0.008912585402429032,0.9971830501579162
72059.8585,4.1949000000000005,4.206,4.185,44.9338,0.44298,DISCH,28.11322,72.0598585,0.9806594000000076,1.8582629,0.009033255541599033,0.9971449106378857
73061.6653,4.19438,4.2016,4.1845,44.2247,0.44024,DISCH,28.1047,73.06166529999999,1.001806799999983,1.846526566,0.009155765382052365,0.9971061896540032
74053.531,4.19398,4.2045,4.1843,49.1945,0.44538,DISCH,28.1216,74.053531,0.9918657000000196,1.86789807,0.009278475700237368,0.9970674053062718
75026.956,4.19304,4.2061,4.182,46.5343,0.4461,DISCH,28.10568,75.02695600000001,0.973425000000006,1.870513516,0.00939909928148737,0.9970292805015366
76052.6911,4.19508,4.2113,4.1846,47.9425,0.44888,DISCH,28.09638,76.05269109999999,1.0257350999999773,1.883057236,0.009526997051400699,0.9969888565856365
77054.5407,4.1958,4.2032,4.1772,45.3017,0.43872,DISCH,28.067200000000003,77.0545407,1.001849600000014,1.840764708,0.009649089122654034,0.9969502676436732
78009.5432,4.19618,4.1987,4.1807,45.6941,0.43616,DISCH,28.06144,78.0095432,0.955002499999992,1.830186378,0.009764792981098478,0.9969136977875589
79007.6373,4.19698,4.2032,4.1868,43.9522,0.44012,DISCH,28.07756,79.0076373,0.998094100000003,1.847168154,0.009886815529790701,0.9968751308191935
79998.1993,4.19768,4.2087,4.1844,45.2415,0.44592,DISCH,28.07844,79.9981993,0.9905619999999972,1.871812764,0.010009513142857366,0.9968363504870962
80943.5208,4.19604,4.2124,4.1846,49.9914,0.45386,DISCH,28.10152,80.9435208,0.9453215000000056,1.904393596,0.01012869192507681,0.9967986823317188
81957.4152,4.19502,4.2044,4.1781,48.414,0.46326,DISCH,28.12226,81.9574152,1.013894399999998,1.94335986,0.010259163236116812,0.9967574450114087
82926.6594,4.19406,4.2126,4.1897,49.7643,0.4699,DISCH,28.125580000000003,82.9266594,0.9692442000000056,1.97078922,0.010385676527666813,0.9967174586796586
83929.0966,4.193720000000001,4.2001,4.1857,48.7816,0.46128,DISCH,28.0993,83.92909660000001,1.0024372000000028,1.93447501,0.010514122147560145,0.9966768616079519
84930.7113,4.19196,4.2023,4.1846,48.5921,0.4663199999999999,DISCH,28.1247,84.9307113,1.0016146999999904,1.954769234,0.010643864638366812,0.9966358546416804
85912.2509,4.19168,4.2097,4.1841,45.6059,0.46114,DISCH,28.1149,85.9122509,0.981539600000005,1.932920218,0.010769594408129034,0.9965961159531758
86850.6075,4.193919999999999,4.2067,4.1937,50.9744,0.4583199999999999,DISCH,28.11334,86.8506075,0.9383565999999915,1.922115928,0.010889057629493479,0.9965583578967463
87859.1731,4.19346,4.2057,4.1838,47.1154,0.45776,DISCH,28.1315,87.8591731,1.0085656000000114,1.919554874,0.011017302348675703,0.9965178243225772
88859.3331,4.19322,4.2054,4.1797,47.3725,0.4624400000000001,DISCH,28.144240000000003,88.8593331,1.000159999999994,1.939072142,0.011145778457120146,0.9964772176145287
89904.0999,4.19408,4.2056,4.1843,48.3724,0.45932,DISCH,28.13554,89.9040999,1.044766800000005,1.926411244,0.011279079092280146,0.9964350860459423
90908.0366,4.19462,4.202,4.1864,47.9982,0.4603799999999999,DISCH,28.15536,90.9080366,1.003936699999997,1.931101162,0.011407465863931812,0.9963945075740624
91903.3277,4.19242,4.2024,4.1763,49.3825,0.45624,DISCH,28.14644,91.9033277,0.9952910999999888,1.912754068,0.01153360242267181,0.9963546403140946
92941.3036,4.193420000000001,4.2051,4.1857,47.7344,0.45482,DISCH,28.14208,92.9413036,1.0379759000000064,1.907258106,0.011664739144571256,0.9963131926811839
93903.7622,4.19428,4.2084,4.1796,45.2047,0.45274,DISCH,28.13584,93.9037622,0.962458600000005,1.898923172,0.0117857790075057,0.9962749363046799
94914.2453,4.193980000000001,4.206,4.1868,47.6243,0.4498,DISCH,28.1287,94.9142453,1.0104830999999876,1.88646071,0.0119120332570557,0.9962350318468516
95881.2383,4.19244,4.2074,4.1829,46.8976,0.4572,DISCH,28.16548,95.8812383,0.9669930000000022,1.916743904,0.012034841368055701,0.9961962165903051
96863.9665,4.193060000000001,4.2011,4.1861,47.77,0.46138,DISCH,28.15886,96.8639665,0.9827281999999968,1.9345435,0.012160788906087922,0.9961564090730303
97857.7836,4.19352,4.2058,4.1874,51.5049,0.45822,DISCH,28.15114,97.8577836,0.9938171000000012,1.92148604,0.012287285259299589,0.9961164280948837
98905.179,4.19216,4.2019,4.1845,47.3311,0.45682,DISCH,28.1509,98.905179,1.0473954000000134,1.915009528,0.012420193916696257,0.9960744204164649
99873.4828,4.19226,4.2076,4.1824,45.9337,0.4528,DISCH,28.145,99.8734828,0.968303800000001,1.898206202,0.012541985016874034,0.9960359266007064
100934.0334,4.19364,4.2074,4.1771,46.2211,0.4372399999999999,DISCH,28.07888,100.9340334,1.0605505999999991,1.833626208,0.012670794779191811,0.9959952144365883
101940.5441,4.19304,4.2024,4.1803,45.6266,0.4357,DISCH,28.094420000000003,101.9405441,1.0065106999999929,1.82690002,0.012792610532522366,0.995956712828849
102925.2135,4.19236,4.2045,4.1829,43.3747,0.4359,DISCH,28.093200000000003,102.9252135,0.9846694000000014,1.827440092,0.0129118375857057,0.9959190294167444
103895.8562,4.19342,4.1966,4.1772,46.483,0.4349999999999999,DISCH,28.09904,103.8958562,0.9706426999999992,1.824132344,0.013029123578622365,0.9958819595044455
104899.1319,4.19264,4.2048,4.1865,46.0192,0.43704,DISCH,28.11154,104.8991319,1.003275699999989,1.832333858,0.013150921248602364,0.9958434636122071
105920.7977,4.19134,4.2008,4.1751,45.7051,0.437,DISCH,28.09754,105.9207977,1.021665800000008,1.831626724,0.013274940124880143,0.9958042656760111
106952.7606,4.1914,4.2041,4.1858,46.6444,0.43628,DISCH,28.0987,106.9527606,1.0319628999999964,1.828635556,0.013400002562105698,0.9957647379074809
107972.4348,4.1926000000000005,4.2066,4.183,43.3928,0.43664,DISCH,28.09406,107.9724348,1.0196742000000114,1.830676636,0.013523677712852365,0.9957256486106456
108926.44,4.19202,4.2097,4.1832,46.1563,0.43448,DISCH,28.098840000000003,108.92644,0.9540051999999974,1.821367044,0.013638815540434588,0.9956892576566653
109909.1554,4.19356,4.2058,4.183,46.2144,0.4351399999999999,DISCH,28.09942,109.9091554,0.9827154000000036,1.824824344,0.013757598534644588,0.9956517145957381
110857.4583,4.19438,4.2041,4.1855,44.5929,0.4442,DISCH,28.12446,110.8574583,0.9483029000000016,1.863141364,0.0138746085758057,0.9956147319019306
111901.8274,4.19548,4.1986,4.1793,47.101,0.44852,DISCH,28.12628,111.9018274,1.044369099999983,1.881758164,0.014004725361564586,0.9955736066343964
112900.9583,4.19418,4.2059,4.1752,48.0964,0.44776,DISCH,28.11644,112.9009583,0.9991309000000116,1.877995224,0.014128995042615701,0.9955343294277715
113893.7099,4.194999999999999,4.2006,4.1895,48.4023,0.45246,DISCH,28.09416,113.8937099,0.9927516000000054,1.898069362,0.0142537673728757,0.9954948933516891
114879.2289,4.1941,4.2095,4.185,45.8968,0.45426,DISCH,28.10398,114.8792289,0.9855189999999964,1.905207082,0.014378123445359034,0.9954555888398189
115864.7953,4.194179999999999,4.2027,4.1796,47.0968,0.44778,DISCH,28.099020000000003,115.8647953,0.9855663999999962,1.87807909,0.014500711479412369,0.9954168431417328
116895.1299,4.191879999999999,4.1998,4.1784,48.0484,0.44122,DISCH,28.0876,116.8951299,1.030334600000003,1.84955685,0.01462699043280459,0.9953769308759026
117935.5985,4.19112,4.2044,4.1791,44.7133,0.45042,DISCH,28.12226,117.9355985,1.040468599999997,1.887777954,0.014757170395807923,0.9953357856402985
118940.1329,4.19048,4.2053,4.1796,45.012,0.44946,DISCH,28.15052,118.9401329,1.0045343999999972,1.883464258,0.014882586515647923,0.9952961460853292
120000.6941,4.19088,4.2065,4.1881,50.7068,0.44508,DISCH,28.1337,120.0006941,1.060561199999995,1.86528443,0.015013707232007923,0.9952547035111976
120972.7796,4.1925,4.2072,4.1831,46.5359,0.44538,DISCH,28.153839999999995,120.9727796,0.9720855000000056,1.867237526,0.015133970409782925,0.9952166926171253
121948.6778,4.19422,4.2025,4.1811,45.8167,0.4519,DISCH,28.1486,121.9486778,0.9758982000000032,1.895323346,0.015256472742166257,0.9951779740062755
122976.2354,4.19394,4.2057,4.1866,44.9022,0.43944,DISCH,28.12348,122.9762354,1.0275576000000086,1.84298898,0.015381903273206259,0.9951383298964408
123977.9334,4.19388,4.2037,4.1823,48.417,0.43932,DISCH,28.11668,123.9779334,1.0016979999999904,1.84245909,0.015504143819139591,0.9950996940269354
125021.4075,4.1933,4.1998,4.1838,44.1197,0.44058,DISCH,28.13172,125.0214075,1.0434740999999974,1.847484362,0.015631847657744592,0.9950593314057937
126056.4698,4.19148,4.2047,4.1774,46.5341,0.446,DISCH,28.12458,126.0564698,1.035062300000007,1.869418798,0.01576008037602237,0.9950188016246817
127100.7868,4.19242,4.2026,4.1827,46.4099,0.44562,DISCH,28.14604,127.1007868,1.0443170000000066,1.868258474,0.015889349415339038,0.994977944299512
128010.5065,4.19356,4.1975,4.1753,47.8457,0.4538999999999999,DISCH,28.15966,128.0105065,0.9097196999999824,1.903474496,0.016004049907514036,0.99494169157163
129027.4743,4.1929,4.2056,4.1843,48.2376,0.45586,DISCH,28.16520000000001,129.0274743,1.0169678000000033,1.91139333,0.016132826280099592,0.9949009899608134
130037.0667,4.19424,4.1977,4.172,48.5023,0.4541,DISCH,28.15774,130.0370667,1.0095924000000025,1.904602358,0.016260175143666258,0.9948607395345997
131057.3167,4.1942,4.2092,4.1728,47.455,0.4493,DISCH,28.1538,131.0573167,1.0202500000000043,1.884467782,0.016387508011721817,0.9948204941639958
132075.1934,4.19204,4.2047,4.1801,45.4607,0.45076,DISCH,28.144600000000004,132.0751934,1.017876699999988,1.889586286,0.016514957484302924,0.9947802119388669
133059.7093,4.191339999999999,4.2031,4.1799,45.2139,0.4450199999999999,DISCH,28.147839999999995,133.05970929999998,0.984515899999991,1.865202486,0.01663666005814126,0.9947417461031216
134080.6418,4.190599999999999,4.2002,4.1753,48.9667,0.45026,DISCH,28.16264,134.08064180000002,1.020932500000043,1.886801992,0.016764350354655153,0.9947013877621511
135058.6089,4.188840000000001,4.2051,4.1836,45.5084,0.45678,DISCH,28.16344,135.0586089,0.9779670999999724,1.913339544,0.016888438080193482,0.9946621680651634
136085.7628,4.18902,4.204,4.185,50.2212,0.46142,DISCH,28.15932,136.0857628,1.0271539000000018,1.932867328,0.017020090678120704,0.99462055738227
137101.074,4.189,4.2074,4.1777,48.8563,0.46718,DISCH,28.18198,137.10107399999998,1.015311199999985,1.956980264,0.017151849868791813,0.9945789130092183
138193.7841,4.18838,4.2088,4.188,47.6832,0.4689199999999999,DISCH,28.17284,138.1937841,1.092710100000005,1.96399838,0.01729418142992848,0.9945339270875622
139218.5207,4.18884,4.1992,4.1805,52.0043,0.46784,DISCH,28.164500000000004,139.2185207,1.024736600000011,1.95969583,0.017427351644079592,0.9944918367403974
140217.6936,4.1895,4.2052,4.1797,46.4648,0.47058,DISCH,28.17144,140.2176936,0.9991728999999908,1.971487512,0.017557960194991257,0.9944505560434669
141164.04,4.1892000000000005,4.1989,4.1822,49.7013,0.47142,DISCH,28.18962,141.16404,0.94634640000001,1.974870684,0.01768188425607126,0.9944113880749675
142165.1413,4.189659999999999,4.2038,4.1828,50.2595,0.4689,DISCH,28.18436,142.1651413,1.0011012999999878,1.964540092,0.01781227770039626,0.9943701753655443
143179.098,4.19028,4.2027,4.1817,48.0373,0.47282,DISCH,28.183460000000004,143.179098,1.0139567000000227,1.981245866,0.017945449646755707,0.9943280844708905
144167.1123,4.19036,4.1992,4.175,50.6348,0.46484,DISCH,28.15998,144.1671123,0.9880143000000032,1.947856452,0.01807302424875904,0.9942877626968215
145168.3322,4.191599999999999,4.2067,4.1785,48.4327,0.4583399999999999,DISCH,28.15034,145.1683322,1.0012198999999953,1.921172114,0.018200496229027373,0.9942474733578167
146194.9015,4.19072,4.21,4.1787,45.4976,0.4576399999999999,DISCH,28.12136,146.1949015,1.0265693000000056,1.91783736,0.018330995999708485,0.9942062270424309
147169.3629,4.190759999999999,4.206,4.1888,46.9178,0.45732,DISCH,28.125940000000003,147.1693629,0.9744613999999956,1.916515816,0.018454785079555152,0.9941671017366772
148182.9668,4.19236,4.2102,4.1755,47.6987,0.45664,DISCH,28.1208,148.1829668,1.0136038999999926,1.914401436,0.018583355103137373,0.9941264653454087
149192.2982,4.19204,4.1996,4.1716,50.4712,0.45526,DISCH,28.12068,149.19229819999998,1.0093313999999791,1.908483698,0.018710996273460703,0.994086122531472
150204.1581,4.19196,4.1992,4.1839,48.0856,0.45558,DISCH,28.13058,150.2041581,1.0118599000000188,1.909790738,0.018839047143805705,0.994045650225995
151168.2004,4.19242,4.1998,4.1811,44.7537,0.44998,DISCH,28.1392,151.1682004,0.9640422999999884,1.886546716,0.018959547075515146,0.9940075645024621
152167.5596,4.1925,4.2088,4.1783,47.1002,0.4417399999999999,DISCH,28.12046,152.1675596,0.9993592000000148,1.852053164,0.019082174001350708,0.9939688065120732
153175.4113,4.1901600000000006,4.2008,4.1825,44.7067,0.44598,DISCH,28.15092,153.1754113,1.0078517000000031,1.8687332700000003,0.019207030029452375,0.993929343982093
154195.1044,4.19046,4.2078,4.18,46.2144,0.4525600000000001,DISCH,28.17846,154.19510440000002,1.019693100000012,1.896424064,0.019335216782045708,0.9938888287290917
155237.6253,4.18924,4.1975,4.1783,50.2672,0.44804,DISCH,28.15144,155.23762530000002,1.0425208999999995,1.876933064,0.019464964299833486,0.9938478201739711
156239.9349,4.19092,4.1981,4.184,48.2297,0.4474,DISCH,28.13558,156.23993489999998,1.0023095999999612,1.874966784,0.019589529109566815,0.9938084496877133
157201.6125,4.19128,4.2018,4.1848,44.785,0.44866,DISCH,28.11774,157.20161249999998,0.9616776000000016,1.880408508,0.019709380851793478,0.9937705688337193
158254.9414,4.19212,4.2057,4.183,44.473,0.43816,DISCH,28.06706,158.2549414,1.0533289000000252,1.836796632,0.019837582682577924,0.9937300488150405
159250.016,4.19246,4.2078,4.1819,46.8385,0.43704,DISCH,28.05622,159.25001600000002,0.9950746000000096,1.83226008,0.01995838473901793,0.9936918676006736
160251.1518,4.192360000000001,4.2001,4.1836,44.816,0.44162,DISCH,28.071620000000003,160.2511518,1.001135799999986,1.851407958,0.02008119629235015,0.9936530512561289
161293.9297,4.19118,4.2033,4.1839,47.614,0.4429,DISCH,28.08696,161.2939297,1.0427779000000044,1.856270436,0.020209486940102925,0.9936125031655794
162294.283,4.19114,4.2008,4.1891,47.1218,0.4457,DISCH,28.110720000000004,162.294283,1.0003533000000004,1.867991232,0.020333336236161258,0.9935733588276324
163288.0271,4.19074,4.207,4.1786,45.1972,0.44168,DISCH,28.11418,163.2880271,0.9937440999999864,1.850975992,0.020455257595630147,0.9935348238415656
164263.1491,4.19106,4.2081,4.1804,48.3452,0.43262,DISCH,28.06766,164.26314910000002,0.9751220000000274,1.813141358,0.020572440173307924,0.9934977866151291
165242.1036,4.192159999999999,4.1989,4.1852,42.6437,0.42634,DISCH,28.03206,165.2421036,0.9789544999999862,1.7872887599999998,0.02068837557928848,0.9934611435751106
166260.247,4.19264,4.2026,4.1829,42.9157,0.42686,DISCH,28.03038,166.260247,1.0181433999999854,1.789676292,0.020809099104767366,0.9934229871815752
167257.6233,4.1924,4.1978,4.1877,43.8676,0.42766,DISCH,28.02058,167.2576233,0.9973763000000132,1.792918348,0.02092758186822792,0.9933855390128621
168290.9716,4.19204,4.1986,4.1727,45.3884,0.43834,DISCH,28.05036,168.29097159999998,1.0333482999999717,1.837501264,0.021053403505400695,0.9933457712883511
169306.3079,4.191260000000001,4.2003,4.1773,48.7033,0.44962,DISCH,28.10148,169.3063079,1.0153363000000295,1.884424126,0.021180213368513476,0.993305691220925
