t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w
80134,3.2078800000000003,3.3571,3.2036,49.235,0.49216,CHG,27.998200000000004,80.134,2.671999999999997,1.5787911659999998
82805,3.20696,3.3481,3.209,49.151,0.4922000000000001,CHG,28.049,82.805,2.6710000000000065,1.578467158
85476,3.2050199999999998,3.3529,3.208,49.2148,0.49184,CHG,28.01334,85.476,2.6709999999999923,1.576357746
88147,3.2034,3.3591,3.2043,49.1701,0.492,CHG,28.00656,88.147,2.6710000000000065,1.576072268
90818,3.2049800000000004,3.3542,3.2023,49.1664,0.49219999999999997,CHG,27.984680000000004,90.818,2.6709999999999923,1.577491298
93489,3.2044000000000006,3.35,3.199,49.3159,0.49256,CHG,27.933780000000002,93.489,2.6710000000000065,1.5783595000000001
96161,3.20542,3.3579,3.2102,49.2592,0.49276,CHG,27.8825,96.161,2.671999999999997,1.579502914
98832,3.2066600000000003,3.3478,3.2102,49.3961,0.49294000000000004,CHG,27.9026,98.832,2.6709999999999923,1.580689722
101503,3.2072200000000004,3.3615,3.2095,49.2724,0.49288,CHG,27.920980000000004,101.503,2.6710000000000065,1.5807736719999999
104174,3.2067,3.3569,3.2112,49.2548,0.49276,CHG,27.97946,104.174,2.6710000000000065,1.580132408
106845,3.20642,3.3545,3.2029,49.2818,0.49234,CHG,27.992399999999996,106.845,2.6709999999999923,1.578648814
109516,3.20576,3.3585,3.2101,49.1936,0.49244000000000004,CHG,28.02402,109.516,2.6710000000000065,1.578644242
112187,3.2063,3.3488,3.2086,49.1866,0.49244000000000004,CHG,28.03722,112.187,2.6709999999999923,1.578910192
114858,3.20826,3.357,3.1991,49.3208,0.49252,CHG,28.0229,114.858,2.6710000000000065,1.580133112
117529,3.20698,3.3504,3.2072,49.2512,0.49268,CHG,27.96562,117.529,2.6709999999999923,1.5800160079999999
120200,3.2090000000000005,3.3614,3.2123,49.3203,0.49278000000000005,CHG,27.993360000000003,120.2,2.6710000000000065,1.581330764
122871,3.21002,3.348,3.1988,49.2725,0.4925800000000001,CHG,27.939600000000002,122.871,2.6709999999999923,1.581191588
125542,3.2090400000000003,3.3524,3.2065,49.2314,0.49252,CHG,27.96418,125.542,2.6710000000000065,1.580516662
128213,3.20858,3.3522,3.2052,49.2216,0.49238,CHG,27.970280000000002,128.213,2.6709999999999923,1.579840306
130885,3.2093,3.3578,3.2093,49.2207,0.4923,CHG,28.00394,130.885,2.671999999999997,1.5799384980000002
133556,3.2076599999999997,3.3548,3.2209,49.2555,0.49212000000000006,CHG,28.02776,133.556,2.6710000000000207,1.578554226
136227,3.2080800000000003,3.3554,3.2045,49.2387,0.49222,CHG,28.064779999999995,136.227,2.6709999999999923,1.5790822800000002
138899,3.20786,3.3551,3.2122,49.1463,0.49223999999999996,CHG,28.04624,138.899,2.671999999999997,1.579038066
141570,3.20796,3.3573,3.2131,49.2704,0.49216,CHG,28.058320000000002,141.57,2.6709999999999923,1.578830428
144241,3.2098999999999998,3.3638,3.2015,49.2327,0.49232000000000004,CHG,28.085079999999998,144.241,2.6710000000000207,1.5803001460000001
146912,3.21184,3.3673,3.2126,49.2152,0.4925,CHG,28.062920000000002,146.912,2.6709999999999923,1.581832108
149583,3.21156,3.3613,3.2161,49.3198,0.49219999999999997,CHG,28.09192,149.583,2.6709999999999923,1.5807305820000002
152254,3.21328,3.3652,3.2202,49.2316,0.49222,CHG,28.10004,152.254,2.6709999999999923,1.5816415799999999
154925,3.2126999999999994,3.3692,3.2086,49.1258,0.49223999999999996,CHG,28.13562,154.925,2.6710000000000207,1.5814203260000002
157596,3.21214,3.3671,3.2118,49.2439,0.49192,CHG,28.06718,157.596,2.6709999999999923,1.580115774
160267,3.2126999999999994,3.361,3.2078,49.2241,0.49207999999999996,CHG,28.077820000000003,160.267,2.6709999999999923,1.580906262
162938,3.2114,3.3599,3.2099,49.1541,0.49228000000000005,CHG,28.07632,162.938,2.6709999999999923,1.580908782
165609,3.21136,3.3775,3.2163,49.317,0.49238,CHG,28.062240000000003,165.609,2.6710000000000207,1.581210276
168280,3.2138999999999998,3.353,3.2128,49.2273,0.4923,CHG,27.987180000000002,168.28,2.6709999999999923,1.582202792
170951,3.2134799999999997,3.3657,3.2083,49.2907,0.49260000000000004,CHG,28.0377,170.951,2.6709999999999923,1.582959872
173623,3.2114199999999995,3.3703,3.2211,49.1847,0.4925,CHG,28.008879999999998,173.623,2.671999999999997,1.581623366
176294,3.2125999999999997,3.365,3.2081,49.3047,0.49266000000000004,CHG,27.99284,176.294,2.6710000000000207,1.5827179699999998
178965,3.2129,3.3555,3.2067,49.2639,0.49261999999999995,CHG,28.023860000000003,178.965,2.6709999999999923,1.5827373040000001
181636,3.2119,3.3567,3.2146,49.3081,0.49307999999999996,CHG,28.043680000000002,181.636,2.6709999999999923,1.5837248179999999
184307,3.21246,3.3566,3.2162,49.2746,0.49332000000000004,CHG,27.98764,184.307,2.6709999999999923,1.584772378
186978,3.21464,3.3721,3.2084,49.4149,0.49344,CHG,27.983719999999998,186.978,2.6710000000000207,1.5862324180000003
189650,3.21562,3.3593,3.2188,49.4278,0.49358,CHG,28.02116,189.65,2.671999999999997,1.5871658260000001
192321,3.21488,3.3759,3.2165,49.3223,0.49344,CHG,28.04914,192.321,2.6709999999999923,1.58635187
194992,3.21492,3.3545,3.2114,49.379,0.49295999999999995,CHG,28.066679999999998,194.992,2.6709999999999923,1.5848279060000001
197663,3.2153599999999996,3.3651,3.2128,49.208,0.49266000000000004,CHG,28.10264,197.663,2.6710000000000207,1.584080344
200334,3.21628,3.3779,3.21,49.172,0.49254,CHG,28.134159999999998,200.334,2.6709999999999923,1.5841473640000001
203005,3.2171399999999997,3.3642,3.2171,49.2714,0.49232000000000004,CHG,28.10306,203.005,2.6709999999999923,1.5838634360000001
205676,3.21796,3.3688,3.229,49.2652,0.49241999999999997,CHG,28.06096,205.676,2.6709999999999923,1.584588256
208347,3.21966,3.3699,3.2225,49.2643,0.49276,CHG,28.04672,208.347,2.6710000000000207,1.58652051
211019,3.2189,3.3612,3.2121,49.2537,0.49257999999999996,CHG,28.0402,211.019,2.671999999999997,1.585567736
213690,3.2184399999999997,3.3685,3.226,49.3425,0.49261999999999995,CHG,28.024039999999996,213.69,2.6709999999999923,1.585469956
216361,3.21952,3.3706,3.2121,49.1886,0.49266000000000004,CHG,28.03662,216.361,2.6709999999999923,1.586131
219032,3.22098,3.365,3.2119,49.281,0.49285999999999996,CHG,28.054180000000002,219.032,2.6710000000000207,1.58749427
221703,3.2203000000000004,3.3688,3.2242,49.2846,0.49272,CHG,28.08442,221.703,2.6709999999999923,1.5867077900000002
224374,3.2205999999999997,3.37,3.2251,49.3531,0.49294000000000004,CHG,28.1059,224.374,2.6709999999999923,1.587562498
227045,3.2212199999999998,3.3835,3.2167,49.2765,0.49314,CHG,28.12668,227.045,2.6709999999999923,1.5885127340000003
229716,3.2206,3.3604,3.2192,49.2935,0.49322,CHG,28.14846,229.716,2.6710000000000207,1.588465022
232387,3.219,3.37,3.2219,49.388,0.49324,CHG,28.09348,232.387,2.6709999999999923,1.587739684
235058,3.21922,3.3731,3.2223,49.3263,0.49328000000000005,CHG,28.139500000000005,235.058,2.6709999999999923,1.5879769700000002
237729,3.2211999999999996,3.3597,3.2157,49.3679,0.49332000000000004,CHG,28.17042,237.729,2.6710000000000207,1.589081884
240401,3.2214,3.3664,3.2241,49.2993,0.49304,CHG,28.127159999999996,240.401,2.671999999999997,1.588277784
243072,3.21978,3.3722,3.2231,49.3108,0.49294000000000004,CHG,28.0964,243.072,2.6709999999999923,1.58715733
245743,3.22168,3.37,3.224,49.2465,0.49302,CHG,28.1173,245.743,2.6709999999999923,1.588352978
248414,3.22014,3.365,3.2183,49.2751,0.49294000000000004,CHG,28.069200000000002,248.414,2.6709999999999923,1.5873367440000001
251086,3.22044,3.3656,3.219,49.4061,0.49304,CHG,28.02928,251.086,2.6720000000000255,1.587807254
253757,3.2184200000000005,3.3633,3.2146,49.2566,0.49329999999999996,CHG,28.046120000000002,253.757,2.6709999999999923,1.5876483499999998
256428,3.2193599999999996,3.3751,3.2197,49.365,0.4936,CHG,28.055680000000002,256.428,2.6709999999999923,1.5890773079999998
259099,3.2206400000000004,3.363,3.2147,49.3732,0.49344,CHG,28.05916,259.099,2.6709999999999923,1.589192988
261770,3.2217999999999996,3.3739,3.2171,49.4286,0.49354,CHG,28.045140000000004,261.77,2.6709999999999923,1.590086328
264441,3.22284,3.3817,3.232,49.3225,0.49378,CHG,28.055200000000003,264.441,2.6709999999999923,1.5913751120000001
267112,3.22408,3.3721,3.2181,49.3002,0.49388000000000004,CHG,28.09606,267.112,2.671000000000049,1.5923093599999998
269783,3.22348,3.3824,3.2303,49.4818,0.49392,CHG,28.105740000000004,269.783,2.6709999999999923,1.592141496
272454,3.22154,3.3607,3.2248,49.4291,0.49428,CHG,28.104419999999998,272.454,2.6709999999999923,1.592343636
275125,3.2205799999999996,3.3658,3.2118,49.4439,0.49451999999999996,CHG,28.114359999999998,275.125,2.6709999999999923,1.5926421
277796,3.2186399999999997,3.3689,3.2236,49.5015,0.49420000000000003,CHG,28.1058,277.796,2.6709999999999923,1.590651372
280467,3.21728,3.3714,3.2114,49.4232,0.49420000000000003,CHG,28.07858,280.467,2.6709999999999923,1.5899792600000002
283138,3.21894,3.3732,3.2178,49.3213,0.49438000000000004,CHG,28.032140000000005,283.138,2.6709999999999923,1.59138041
285809,3.2187599999999996,3.36,3.2197,49.4256,0.49429999999999996,CHG,28.04226,285.809,2.671000000000049,1.591033838
288481,3.2201999999999997,3.3831,3.2195,49.53,0.4944,CHG,28.019840000000006,288.481,2.6719999999999686,1.592067766
291152,3.2200800000000003,3.3676,3.2136,49.4621,0.49466,CHG,28.047220000000003,291.152,2.6709999999999923,1.592845964
293823,3.2226,3.3722,3.2258,49.4753,0.49494,CHG,28.023559999999996,293.823,2.6709999999999923,1.59499474
296495,3.2228000000000003,3.3717,3.2191,49.4596,0.49492,CHG,28.03512,296.495,2.6720000000000255,1.595029286
299166,3.22558,3.3811,3.2322,49.5692,0.4946999999999999,CHG,28.057080000000003,299.166,2.6709999999999923,1.595693168
301837,3.2258399999999994,3.3797,3.2272,49.5203,0.49485999999999997,CHG,28.077140000000004,301.837,2.6709999999999923,1.5963376459999998
304508,3.2276200000000004,3.3841,3.2328,49.354,0.49471999999999994,CHG,28.01508,304.508,2.6709999999999923,1.5967657119999998
307179,3.2272,3.3767,3.2251,49.5581,0.49467999999999995,CHG,28.04002,307.179,2.6709999999999923,1.5964285879999998
309850,3.22708,3.3727,3.225,49.3865,0.49434000000000006,CHG,28.063660000000006,309.85,2.671000000000049,1.5952726299999997
312521,3.2236,3.372,3.2264,49.5427,0.49466,CHG,28.068759999999997,312.521,2.6709999999999923,1.5945840180000002
315192,3.2251399999999997,3.3738,3.228,49.351,0.49437999999999993,CHG,28.07294,315.192,2.6709999999999923,1.594442184
317863,3.2245199999999996,3.3645,3.207,49.5102,0.49437999999999993,CHG,28.092899999999997,317.863,2.6709999999999923,1.594136028
320534,3.2259599999999997,3.3772,3.2334,49.4126,0.49417999999999995,CHG,28.08032,320.534,2.6709999999999923,1.594203104
323205,3.2266199999999996,3.3741,3.2304,49.3891,0.49412,CHG,28.04126,323.205,2.6709999999999923,1.59433511
325877,3.23058,3.3863,3.2302,49.4492,0.49386,CHG,28.012079999999997,325.877,2.6720000000000255,1.5954546840000003
328548,3.23046,3.3721,3.2274,49.3286,0.49386,CHG,28.007920000000002,328.548,2.6709999999999923,1.595395392
331219,3.22954,3.388,3.2353,49.3812,0.49406,CHG,28.026,331.219,2.6709999999999923,1.595585476
333890,3.22864,3.384,3.2299,49.411,0.49417999999999995,CHG,28.052180000000003,333.89,2.6709999999999923,1.5955277559999999
336561,3.2278399999999996,3.3689,3.2199,49.4883,0.49462,CHG,28.06766,336.561,2.6709999999999923,1.5965519320000001
339232,3.2270600000000003,3.3692,3.2287,49.5056,0.49467999999999995,CHG,28.049260000000004,339.232,2.671000000000049,1.596360616
341903,3.2256,3.375,3.2239,49.5411,0.49470000000000003,CHG,28.048040000000004,341.903,2.6709999999999923,1.5957037079999998
344574,3.22744,3.3795,3.226,49.4197,0.49448,CHG,28.077479999999998,344.574,2.6709999999999923,1.595903298
347246,3.2285399999999997,3.3703,3.2273,49.4289,0.49416000000000004,CHG,28.05178,347.246,2.6719999999999686,1.595413398
349917,3.2286799999999998,3.3768,3.2347,49.3766,0.49372,CHG,28.06864,349.917,2.6709999999999923,1.59406371
352588,3.22748,3.3833,3.232,49.3428,0.49363999999999997,CHG,28.06558,352.588,2.671000000000049,1.593212806
355259,3.2285399999999997,3.3753,3.2231,49.328,0.4936400000000001,CHG,28.08442,355.259,2.6709999999999923,1.593736658
357930,3.2281,3.3708,3.2209,49.3785,0.49378,CHG,28.0553,357.93,2.6709999999999923,1.593971476
360601,3.2276200000000004,3.3791,3.228,49.4282,0.49402,CHG,28.09694,360.601,2.6709999999999923,1.594509868
363272,3.2271,3.3785,3.2264,49.4415,0.49413999999999997,CHG,28.09574,363.272,2.6709999999999923,1.5946401040000002
365944,3.2257800000000003,3.3839,3.2297,49.4674,0.49451999999999996,CHG,28.14434,365.944,2.6720000000000255,1.595211336
368615,3.22642,3.3702,3.2209,49.3803,0.49474,CHG,28.13868,368.615,2.6709999999999923,1.596238752
371286,3.22686,3.366,3.2147,49.5644,0.49498,CHG,28.13566,371.286,2.6709999999999923,1.5972317520000001
373957,3.2263600000000006,3.383,3.2396,49.5389,0.4951,CHG,28.11558,373.957,2.6709999999999923,1.597371764
376628,3.22714,3.3813,3.242,49.5652,0.49524,CHG,28.10204,376.628,2.6709999999999923,1.598208624
379299,3.2289000000000003,3.3692,3.2275,49.5271,0.49504000000000004,CHG,28.100939999999998,379.299,2.6709999999999923,1.5984354799999998
381970,3.2294599999999996,3.3783,3.2308,49.4581,0.49445999999999996,CHG,28.117340000000002,381.97,2.671000000000049,1.596836432
384641,3.2294599999999996,3.3772,3.2274,49.4641,0.49420000000000003,CHG,28.1132,384.641,2.6709999999999923,1.5959963460000002
387312,3.2304000000000004,3.3871,3.2336,49.2408,0.49404000000000003,CHG,28.113100000000003,387.312,2.6709999999999923,1.5959446659999998
389983,3.23036,3.3888,3.2327,49.4346,0.49416000000000004,CHG,28.14024,389.983,2.6709999999999923,1.59631203
392654,3.23196,3.3772,3.2299,49.4447,0.49388,CHG,28.091879999999996,392.654,2.6709999999999923,1.5961975899999998
395325,3.23042,3.3717,3.2187,49.5116,0.49432,CHG,28.09986,395.325,2.6709999999999923,1.596859394
397997,3.2304000000000004,3.3788,3.2401,49.3203,0.49436,CHG,28.10774,397.997,2.6720000000000255,1.5969787480000002
400668,3.23042,3.3791,3.2219,49.4659,0.49429999999999996,CHG,28.080600000000004,400.668,2.6709999999999923,1.596794692
403339,3.23102,3.3813,3.2274,49.4597,0.49412,CHG,28.10668,403.339,2.6709999999999923,1.596510496
406011,3.22958,3.3814,3.2302,49.4127,0.49429999999999996,CHG,28.141020000000005,406.011,2.6720000000000255,1.5963812919999998
408682,3.23132,3.3916,3.2269,49.4248,0.49445999999999996,CHG,28.11082,408.682,2.6709999999999923,1.597759688
411353,3.2319000000000004,3.3813,3.2307,49.4157,0.49466,CHG,28.09122,411.353,2.6709999999999923,1.598693278
414024,3.2314999999999996,3.3898,3.2427,49.54,0.49463999999999997,CHG,28.100779999999997,414.024,2.6709999999999923,1.59843103
416695,3.2334400000000003,3.3842,3.232,49.5571,0.49467999999999995,CHG,28.064660000000003,416.695,2.6709999999999923,1.599519334
419366,3.2347200000000003,3.3746,3.2294,49.4094,0.49484000000000006,CHG,28.03886,419.366,2.6709999999999923,1.600669254
422037,3.23558,3.3798,3.2475,49.4467,0.49463999999999997,CHG,28.060700000000004,422.037,2.6709999999999923,1.600447198
424708,3.2352999999999996,3.3802,3.2332,49.4968,0.49413999999999997,CHG,28.090899999999998,424.708,2.671000000000049,1.598692208
427379,3.23536,3.3817,3.2505,49.4492,0.49402,CHG,28.128859999999996,427.379,2.6709999999999923,1.598334164
430050,3.23474,3.3877,3.233,49.3059,0.4937,CHG,28.158299999999997,430.05,2.6709999999999923,1.59699218
432721,3.23364,3.3793,3.2299,49.3433,0.4936,CHG,28.202799999999996,432.721,2.6709999999999923,1.5961249199999998
435392,3.2311799999999997,3.3921,3.2408,49.2837,0.49388,CHG,28.203120000000002,435.392,2.6709999999999923,1.5958125920000001
438063,3.2327199999999996,3.3779,3.235,49.4421,0.49420000000000003,CHG,28.1787,438.063,2.6709999999999923,1.5976086760000001
440735,3.2339399999999996,3.3803,3.2342,49.5839,0.49422,CHG,28.19004,440.735,2.6720000000000255,1.5982753600000001
443406,3.23298,3.3926,3.2378,49.4648,0.49474,CHG,28.18924,443.406,2.6709999999999923,1.599482392
446077,3.2336800000000006,3.379,3.2343,49.3564,0.4949,CHG,28.186619999999998,446.077,2.6709999999999923,1.6003456240000002
448748,3.23304,3.3971,3.2291,49.5478,0.49483999999999995,CHG,28.225920000000002,448.748,2.6709999999999923,1.599834812
451419,3.23292,3.3824,3.2367,49.522,0.49498,CHG,28.28032,451.419,2.6709999999999923,1.6002290039999998
454090,3.23326,3.3762,3.2256,49.5525,0.49539999999999995,CHG,28.2709,454.09,2.6709999999999923,1.6017569640000002
456762,3.23442,3.3961,3.2444,49.5321,0.49539999999999995,CHG,28.26766,456.762,2.6720000000000255,1.602331628
459433,3.2345800000000002,3.3922,3.2408,49.5618,0.49554,CHG,28.2226,459.433,2.6709999999999923,1.6028634800000003
462104,3.2385599999999997,3.382,3.233,49.545,0.49567999999999995,CHG,28.160559999999997,462.104,2.6709999999999923,1.605289856
464775,3.23712,3.3865,3.2326,49.5946,0.49566,CHG,28.123720000000002,464.775,2.6709999999999923,1.604511976
467446,3.23708,3.4003,3.2438,49.6235,0.49558,CHG,28.11882,467.446,2.671000000000049,1.6042330879999998
470117,3.23814,3.3766,3.231,49.5248,0.49559999999999993,CHG,28.08048,470.117,2.6709999999999923,1.604823054
472788,3.23902,3.383,3.2333,49.5274,0.49546,CHG,28.101819999999996,472.788,2.6709999999999923,1.60480621
475459,3.23596,3.3919,3.2421,49.5513,0.4952,CHG,28.089099999999995,475.459,2.6709999999999923,1.602448142
478131,3.237520000000001,3.3946,3.2423,49.5235,0.49532,CHG,28.126260000000002,478.131,2.6719999999999686,1.6036094779999999
480802,3.2370000000000005,3.3822,3.2299,49.4986,0.49512,CHG,28.17908,480.802,2.671000000000049,1.602704834
483473,3.23474,3.3885,3.2401,49.5899,0.49516,CHG,28.206539999999997,483.473,2.6709999999999923,1.601714236
486144,3.23564,3.3841,3.2335,49.4298,0.4952,CHG,28.22092,486.144,2.6709999999999923,1.602289592
488815,3.2385999999999995,3.375,3.2265,49.5728,0.49504000000000004,CHG,28.23886,488.815,2.6709999999999923,1.6032353919999998
491486,3.2373800000000004,3.3901,3.2498,49.5432,0.49496,CHG,28.18428,491.486,2.6709999999999923,1.602371788
494157,3.23962,3.4034,3.2493,49.4114,0.49524,CHG,28.160379999999996,494.157,2.6709999999999923,1.604387928
496828,3.24108,3.3886,3.2385,49.5497,0.49526000000000003,CHG,28.15398,496.828,2.6709999999999923,1.605176412
499499,3.24012,3.3968,3.2533,49.5684,0.49532,CHG,28.16442,499.499,2.671000000000049,1.604895054
502170,3.2391199999999998,3.383,3.2369,49.5812,0.49562,CHG,28.166339999999998,502.17,2.6709999999999923,1.605372774
504841,3.23904,3.3868,3.2368,49.5758,0.49555999999999994,CHG,28.172140000000002,504.841,2.6709999999999923,1.60513912
507513,3.23872,3.3865,3.2403,49.5643,0.49554,CHG,28.146620000000002,507.513,2.6719999999999686,1.604915622
510184,3.23842,3.3792,3.2306,49.5128,0.49516,CHG,28.1224,510.184,2.671000000000049,1.603536974
512855,3.23874,3.3941,3.2478,49.554,0.49470000000000003,CHG,28.154899999999998,512.855,2.6709999999999923,1.6022057959999998
515526,3.23932,3.386,3.2316,49.3964,0.49438000000000004,CHG,28.1757,515.526,2.6709999999999354,1.601455708
518198,3.2403600000000004,3.3946,3.2407,49.3496,0.49417999999999995,CHG,28.17736,518.198,2.6720000000000255,1.601322832
520869,3.2379000000000007,3.3976,3.2319,49.402,0.49396000000000007,CHG,28.167740000000002,520.869,2.671000000000049,1.599392642
523540,3.2391400000000004,3.3889,3.2384,49.4159,0.49396000000000007,CHG,28.21386,523.54,2.6709999999999354,1.6000050780000001
526211,3.23918,3.375,3.2321,49.443,0.49406,CHG,28.14464,526.211,2.671000000000049,1.600348704
528882,3.2380000000000004,3.3921,3.2348,49.3927,0.49406,CHG,28.11986,528.882,2.6709999999999354,1.5997657840000001
531553,3.23864,3.3914,3.2303,49.3957,0.49406,CHG,28.151259999999997,531.553,2.671000000000049,1.600082008
534224,3.2413200000000004,3.3871,3.238,49.4075,0.4940399999999999,CHG,28.13544,534.224,2.671000000000049,1.601342072
536895,3.24152,3.3954,3.2367,49.4174,0.49398,CHG,28.08754,536.895,2.6709999999999354,1.601246224
539566,3.24324,3.3973,3.2438,49.4336,0.49391999999999997,CHG,28.1021,539.566,2.671000000000049,1.601900882
542237,3.2444,3.3904,3.2429,49.3676,0.49386,CHG,28.119219999999995,542.237,2.6709999999999354,1.60227939
544908,3.2456400000000003,3.3919,3.2464,49.3676,0.49380000000000007,CHG,28.106779999999997,544.908,2.671000000000049,1.602697176
547579,3.24416,3.3856,3.246,49.3768,0.49379999999999996,CHG,28.15308,547.579,2.6709999999999354,1.601965612
550250,3.2441400000000002,3.391,3.2459,49.3807,0.49382000000000004,CHG,28.18846,550.25,2.671000000000049,1.602020614
552921,3.2432000000000003,3.4008,3.2404,49.4317,0.49380000000000007,CHG,28.2067,552.921,2.671000000000049,1.601491774
555593,3.24146,3.3968,3.2492,49.3727,0.49386,CHG,28.20206,555.593,2.671999999999912,1.6008267459999999
558264,3.2432600000000003,3.3942,3.2411,49.3562,0.49418000000000006,CHG,28.1547,558.264,2.671000000000049,1.602757922
560935,3.24474,3.3811,3.2327,49.4057,0.49392,CHG,28.134159999999998,560.935,2.6709999999999354,1.6026454220000002
563607,3.2468399999999997,3.414,3.2549,49.5468,0.49380000000000007,CHG,28.10136,563.607,2.6720000000000255,1.6032916879999999
566278,3.24684,3.3955,3.2529,49.3069,0.49386,CHG,28.06552,566.278,2.671000000000049,1.603486256
568949,3.2500999999999998,3.399,3.2563,49.3146,0.49408,CHG,28.047539999999998,568.949,2.6709999999999354,1.6058116519999999
571620,3.2473,3.3936,3.2411,49.3895,0.49379999999999996,CHG,28.098860000000002,571.62,2.671000000000049,1.6035164080000002
574291,3.2479,3.4011,3.2498,49.5162,0.4941,CHG,28.080560000000002,574.291,2.671000000000049,1.604787028
576962,3.2467599999999996,3.4015,3.2431,49.4019,0.49398,CHG,28.09778,576.962,2.6709999999999354,1.6038350739999998
579633,3.2456400000000003,3.3942,3.2545,49.4544,0.49286,CHG,28.11302,579.633,2.671000000000049,1.599656354
582304,3.2443599999999995,3.3952,3.2422,49.2582,0.4913600000000001,CHG,28.117520000000003,582.304,2.6709999999999354,1.594157526
584975,3.24392,3.4026,3.2327,48.8222,0.4903799999999999,CHG,28.09158,584.975,2.671000000000049,1.590763888
587646,3.2445999999999997,3.3888,3.2428,48.7632,0.48904,CHG,28.111020000000003,587.646,2.6709999999999354,1.586741396
590317,3.24482,3.3936,3.2381,48.9132,0.48827999999999994,CHG,28.128899999999998,590.317,2.671000000000049,1.58438005
592989,3.24542,3.4089,3.2562,48.7803,0.48844000000000004,CHG,28.14244,592.989,2.6720000000000255,1.585191402
595660,3.2473,3.4038,3.255,48.8749,0.48844000000000004,CHG,28.1639,595.66,2.6709999999999354,1.5861080900000002
598331,3.24778,3.3862,3.2396,48.904,0.48832,CHG,28.21278,598.331,2.671000000000049,1.585953638
601002,3.2461399999999996,3.402,3.2545,48.7662,0.48854,CHG,28.19092,601.002,2.6709999999999354,1.585867458
