t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w
32155,4.19846,4.2102,4.1889,43.527,0.43827999999999995,DISCH,27.404000000000003,32.155,1.014000000000003,1.8401013319999997
33174,4.19844,4.2113,4.1883,43.531,0.43814000000000003,DISCH,27.4,33.174,1.0189999999999984,1.8395049700000001
34163,4.19846,4.2097,4.1868,43.847,0.4383,DISCH,27.401999999999997,34.163,0.9889999999999972,1.8401853339999998
35214,4.19836,4.2052,4.1874,43.923,0.43831999999999993,DISCH,27.4,35.214,1.051000000000002,1.840225436
36158,4.198600000000001,4.2088,4.1847,43.796,0.43836,DISCH,27.395999999999997,36.158,0.9440000000000026,1.840498676
37187,4.19874,4.2105,4.1865,43.736,0.43818,DISCH,27.387999999999998,37.187,1.0289999999999964,1.839804178
38200,4.199039999999999,4.2129,4.1899,43.647,0.43831999999999993,DISCH,27.389999999999997,38.2,1.0130000000000052,1.8405232919999999
39190,4.1990799999999995,4.2107,4.189,43.703,0.43852,DISCH,27.395999999999997,39.19,0.9899999999999949,1.84138038
40167,4.19912,4.2102,4.1867,44.106,0.43818,DISCH,27.404000000000003,40.167,0.9770000000000039,1.8399701739999998
41217,4.198880000000001,4.2087,4.1852,43.709,0.43834,DISCH,27.394,41.217,1.0499999999999972,1.840536814
42275,4.19862,4.2115,4.1887,43.247,0.43862000000000007,DISCH,27.394,42.275,1.0579999999999998,1.8415985039999998
43242,4.19844,4.2097,4.1881,43.596,0.43834,DISCH,27.392000000000003,43.242,0.9669999999999987,1.840344236
44227,4.19844,4.2096,4.1878,44.132,0.43804,DISCH,27.391999999999996,44.227,0.9849999999999994,1.839084896
45204,4.19816,4.2097,4.187,43.671,0.43802,DISCH,27.394,45.204,0.9770000000000039,1.838878522
46246,4.1979,4.2103,4.1863,43.992,0.43764000000000003,DISCH,27.403999999999996,46.246,1.0420000000000016,1.837169
47191,4.197979999999999,4.21,4.187,44.062,0.43751999999999996,DISCH,27.404000000000003,47.191,0.9450000000000003,1.836700304
48169,4.19816,4.21,4.189,43.206,0.43785999999999997,DISCH,27.403999999999996,48.169,0.9779999999999944,1.8382064880000002
49220,4.19818,4.2093,4.1868,44.028,0.43802,DISCH,27.401999999999997,49.22,1.051000000000002,1.8388869060000002
50213,4.19788,4.2102,4.1873,43.916,0.43845999999999996,DISCH,27.395999999999997,50.213,0.9930000000000021,1.840602192
51231,4.19784,4.2079,4.1855,44.007,0.43854,DISCH,27.389999999999997,51.231,1.0180000000000007,1.840920524
52231,4.19808,4.2092,4.1854,43.976,0.4386,DISCH,27.389999999999997,52.231,1.0,1.8412776919999998
53166,4.1978800000000005,4.2078,4.1864,43.155,0.4389,DISCH,27.387999999999998,53.166,0.9349999999999952,1.8424492319999999
54161,4.1979,4.211,4.1868,43.531,0.4391,DISCH,27.389999999999997,54.161,0.9950000000000045,1.8432976020000003
55156,4.198040000000001,4.2101,4.1881,43.924,0.43894,DISCH,27.389999999999997,55.156,0.9949999999999974,1.842687568
56197,4.19764,4.2094,4.1861,43.648,0.43924,DISCH,27.394,56.197,1.041000000000004,1.8437711780000001
57185,4.1972000000000005,4.2068,4.1857,44.148,0.43932000000000004,DISCH,27.391999999999996,57.185,0.9879999999999995,1.843913986
58177,4.1970600000000005,4.2069,4.1843,43.904,0.43886000000000003,DISCH,27.394,58.177,0.9919999999999973,1.8419217840000002
59151,4.1969,4.2096,4.1845,43.832,0.43854,DISCH,27.389999999999997,59.151,0.9740000000000038,1.84050836
60120,4.197139999999999,4.2075,4.1853,43.863,0.4386,DISCH,27.387999999999998,60.12,0.9689999999999941,1.840865498
61040,4.19734,4.2077,4.1875,43.438,0.43814000000000003,DISCH,27.389999999999997,61.04,0.9200000000000017,1.839022804
62033,4.1975,4.2114,4.1889,44.022,0.43746,DISCH,27.396000000000004,62.033,0.9930000000000021,1.836238268
63028,4.1977400000000005,4.2105,4.1855,43.615,0.43764000000000003,DISCH,27.4,63.028,0.9949999999999974,1.8370990219999999
64067,4.19808,4.2109,4.1862,43.309,0.43754,DISCH,27.401999999999997,64.067,1.0389999999999944,1.8368280179999998
65052,4.19806,4.2081,4.1879,43.9,0.43743999999999994,DISCH,27.410000000000004,65.052,0.9850000000000136,1.836399422
66052,4.1981399999999995,4.2105,4.1872,43.444,0.43772,DISCH,27.410000000000004,66.052,1.0,1.837609634
67095,4.19776,4.2103,4.1858,43.941,0.4384,DISCH,27.410000000000004,67.095,1.0429999999999922,1.84029759
68113,4.1978,4.2096,4.1852,43.79,0.43864000000000003,DISCH,27.408000000000005,68.113,1.0180000000000007,1.8413227339999998
69114,4.19722,4.2092,4.1846,43.918,0.43852,DISCH,27.406,69.114,1.0010000000000048,1.840565522
70086,4.19762,4.2094,4.1874,43.704,0.43879999999999997,DISCH,27.401999999999997,70.086,0.9719999999999942,1.8419168979999998
71104,4.19768,4.2079,4.1856,43.488,0.43873999999999996,DISCH,27.406,71.104,1.0180000000000007,1.8416913520000002
72098,4.198040000000001,4.2119,4.1878,44.174,0.43827999999999995,DISCH,27.401999999999997,72.098,0.9939999999999998,1.8399182659999997
73098,4.1979,4.2081,4.1849,43.775,0.43776000000000004,DISCH,27.406,73.098,1.0,1.8376739140000002
74104,4.19852,4.2098,4.1879,43.288,0.4381399999999999,DISCH,27.401999999999997,74.104,1.0060000000000002,1.839540388
75084,4.19816,4.2094,4.1852,43.675,0.43762,DISCH,27.4,75.084,0.980000000000004,1.837198928
76117,4.1977400000000005,4.21,4.1865,44.154,0.43739999999999996,DISCH,27.394,76.117,1.0330000000000013,1.8360918739999998
77129,4.19778,4.2091,4.1854,44.287,0.43792,DISCH,27.395999999999997,77.129,1.0120000000000005,1.8382924580000002
78091,4.19804,4.2084,4.1853,43.769,0.43804,DISCH,27.386000000000003,78.091,0.9619999999999891,1.8389100500000002
79098,4.19806,4.2097,4.1873,43.891,0.43777999999999995,DISCH,27.387999999999998,79.098,1.007000000000005,1.8378270319999999
80077,4.19758,4.2114,4.1883,43.892,0.43804,DISCH,27.386000000000003,80.077,0.9789999999999992,1.8387081840000001
81041,4.1981,4.2116,4.1871,43.615,0.43843999999999994,DISCH,27.381999999999998,81.041,0.9639999999999986,1.840614716
82052,4.19798,4.2063,4.1842,43.862,0.43834,DISCH,27.377999999999997,82.052,1.01100000000001,1.84014223
83014,4.1975,4.2086,4.1873,43.738,0.43832000000000004,DISCH,27.380000000000003,83.014,0.9619999999999891,1.8398480600000002
84018,4.1974800000000005,4.2093,4.186,43.945,0.43857999999999997,DISCH,27.387999999999998,84.018,1.0040000000000049,1.8409310779999999
85028,4.19796,4.2076,4.1832,43.525,0.43878000000000006,DISCH,27.387999999999998,85.028,1.0100000000000051,1.8419811899999998
86014,4.19806,4.2119,4.1878,43.849,0.43865999999999994,DISCH,27.392000000000003,86.014,0.98599999999999,1.841521268
86960,4.19802,4.209,4.189,43.923,0.43845999999999996,DISCH,27.398000000000003,86.96,0.945999999999998,1.840664216
87952,4.1979,4.2099,4.1871,43.866,0.4385,DISCH,27.403999999999996,87.952,0.9920000000000044,1.840779504
88969,4.197519999999999,4.2077,4.1853,43.568,0.43828000000000006,DISCH,27.401999999999997,88.969,1.016999999999996,1.839689414
89992,4.1973,4.207,4.1842,43.713,0.43811999999999995,DISCH,27.4,89.992,1.0230000000000103,1.838921178
91000,4.19698,4.2096,4.1858,43.806,0.43776000000000004,DISCH,27.397999999999996,91.0,1.0079999999999956,1.837269938
91989,4.196859999999999,4.2083,4.185,44.283,0.43760000000000004,DISCH,27.398000000000003,91.989,0.9890000000000043,1.836545898
93025,4.19688,4.207,4.1839,43.786,0.43756000000000006,DISCH,27.4,93.025,1.0360000000000014,1.83638682
93999,4.196980000000001,4.2071,4.1873,43.896,0.4375,DISCH,27.403999999999996,93.999,0.9739999999999895,1.836178718
94997,4.196759999999999,4.2071,4.1845,43.486,0.4372,DISCH,27.404000000000003,94.997,0.9980000000000047,1.8348233659999997
95973,4.19692,4.2086,4.1886,43.862,0.43732,DISCH,27.410000000000004,95.973,0.9759999999999991,1.835396974
96958,4.19678,4.2072,4.1866,43.655,0.4378,DISCH,27.413999999999998,96.958,0.9849999999999994,1.83734997
97965,4.19702,4.2103,4.186,43.769,0.43802,DISCH,27.419999999999998,97.965,1.007000000000005,1.83837845
99014,4.19674,4.2074,4.1854,44.083,0.43820000000000003,DISCH,27.418,99.014,1.0489999999999924,1.83901134
99986,4.19696,4.208,4.1862,44.105,0.43868,DISCH,27.428000000000004,99.986,0.9720000000000084,1.841122206
101086,4.196540000000001,4.2084,4.1831,43.899,0.43898000000000004,DISCH,27.43,101.086,1.0999999999999943,1.84219725
102089,4.19626,4.2097,4.1863,43.963,0.43856,DISCH,27.424,102.089,1.0030000000000001,1.840312402
103082,4.19608,4.2062,4.1853,44.02,0.4383,DISCH,27.418,103.082,0.992999999999995,1.839142344
104085,4.19596,4.2055,4.1832,43.649,0.43848000000000004,DISCH,27.421999999999997,104.085,1.0030000000000001,1.839844986
105095,4.1957,4.2081,4.1862,43.746,0.43852,DISCH,27.418,105.095,1.0100000000000051,1.839898556
106108,4.1959599999999995,4.2075,4.1831,43.843,0.43834,DISCH,27.406,106.108,1.0130000000000052,1.8392571839999998
107126,4.19626,4.2058,4.1842,43.665,0.43854,DISCH,27.408000000000005,107.126,1.0180000000000007,1.8402276340000001
108169,4.19618,4.2078,4.186,43.771,0.43856,DISCH,27.4,108.169,1.0429999999999922,1.840276536
109125,4.19672,4.2063,4.1854,43.73,0.43834,DISCH,27.392000000000003,109.125,0.9560000000000031,1.839590002
110112,4.196720000000001,4.2086,4.1846,44.038,0.43814000000000003,DISCH,27.389999999999997,110.112,0.9869999999999948,1.8387508020000003
111077,4.19636,4.2103,4.1872,43.55,0.43810000000000004,DISCH,27.395999999999997,111.077,0.9650000000000034,1.83842535
112113,4.19662,4.2074,4.1827,44.01,0.43822,DISCH,27.398000000000003,112.113,1.0360000000000014,1.83904302
113113,4.19688,4.2059,4.1835,43.65,0.43852,DISCH,27.394,113.113,1.0,1.840416008
114102,4.196479999999999,4.2084,4.1868,43.77,0.43870000000000003,DISCH,27.394,114.102,0.9890000000000043,1.84099616
115082,4.19656,4.209,4.1847,44.244,0.43862000000000007,DISCH,27.394,115.082,0.9799999999999898,1.8406955440000001
116078,4.197039999999999,4.2068,4.1833,43.733,0.4389200000000001,DISCH,27.396000000000004,116.078,0.9960000000000093,1.84216492
117098,4.19644,4.2069,4.1858,43.626,0.43886000000000003,DISCH,27.392000000000003,117.098,1.019999999999996,1.841649904
118130,4.19672,4.2086,4.1857,44.167,0.43874,DISCH,27.4,118.13,1.0319999999999965,1.8412690760000001
119135,4.196720000000001,4.2063,4.183,43.819,0.43872,DISCH,27.407999999999998,119.135,1.0050000000000097,1.8411851479999999
120181,4.19644,4.2097,4.1877,43.975,0.43870000000000003,DISCH,27.409999999999997,120.181,1.0459999999999923,1.840978524
121150,4.1959800000000005,4.2078,4.1853,43.824,0.43844000000000005,DISCH,27.403999999999996,121.15,0.9690000000000083,1.8396857139999998
122120,4.1962399999999995,4.2072,4.184,43.624,0.4386,DISCH,27.4,122.12,0.9699999999999989,1.8404710940000002
123160,4.1956,4.2071,4.1848,43.465,0.43864000000000003,DISCH,27.404000000000003,123.16,1.039999999999992,1.840358142
124175,4.19512,4.2064,4.1852,44.164,0.4385,DISCH,27.4,124.175,1.0150000000000006,1.839560358
125206,4.1949,4.2073,4.1846,44.079,0.43852,DISCH,27.4,125.206,1.031000000000006,1.8395478320000003
126241,4.1947,4.2067,4.1804,43.736,0.43834,DISCH,27.404000000000003,126.241,1.0349999999999966,1.8387052779999997
127276,4.19478,4.2054,4.1815,43.695,0.43788,DISCH,27.410000000000004,127.276,1.0349999999999966,1.836810132
128210,4.19506,4.2059,4.181,43.493,0.43764000000000003,DISCH,27.406,128.21,0.9340000000000117,1.8359257919999998
129237,4.19542,4.2086,4.1834,43.815,0.43754,DISCH,27.4,129.237,1.0269999999999868,1.835663928
130238,4.19542,4.2072,4.1848,43.713,0.43772,DISCH,27.401999999999997,130.238,1.0010000000000048,1.83641883
131252,4.19572,4.2095,4.184,44.003,0.4381399999999999,DISCH,27.404000000000003,131.252,1.01400000000001,1.8383121660000001
132257,4.19516,4.2055,4.1825,43.757,0.4383,DISCH,27.401999999999997,132.257,1.0049999999999955,1.8387383499999999
133250,4.19488,4.208,4.1832,44.339,0.43835999999999997,DISCH,27.404000000000003,133.25,0.992999999999995,1.838867518
134261,4.194820000000001,4.2054,4.1811,43.49,0.43852,DISCH,27.407999999999998,134.261,1.0109999999999957,1.839512542
135242,4.19534,4.2085,4.1845,43.902,0.43814000000000003,DISCH,27.395999999999997,135.242,0.9809999999999945,1.838146256
136265,4.19564,4.2067,4.1839,43.661,0.438,DISCH,27.387999999999998,136.265,1.0229999999999961,1.8376903640000002
137285,4.19596,4.2094,4.1863,43.853,0.43814000000000003,DISCH,27.394,137.285,1.0200000000000102,1.838417806
138369,4.1959800000000005,4.2117,4.1855,43.873,0.43816,DISCH,27.392000000000003,138.369,1.0840000000000032,1.8385104760000002
139379,4.19588,4.2055,4.1846,43.526,0.43798000000000004,DISCH,27.394,139.379,1.009999999999991,1.837711536
140378,4.19558,4.2063,4.185,43.517,0.43826,DISCH,27.403999999999996,140.378,0.9989999999999952,1.838754946
141329,4.194940000000001,4.207,4.1845,43.415,0.4385,DISCH,27.409999999999997,141.329,0.9510000000000218,1.8394809540000001
142339,4.1949,4.2064,4.1837,44.031,0.43835999999999997,DISCH,27.403999999999996,142.339,1.009999999999991,1.838876124
143356,4.19494,4.2052,4.1835,43.816,0.4383,DISCH,27.403999999999996,143.356,1.016999999999996,1.838641906
144362,4.194699999999999,4.2071,4.183,44.099,0.43844000000000005,DISCH,27.401999999999997,144.362,1.0060000000000002,1.839124038
145382,4.19514,4.2065,4.1845,43.475,0.43861999999999995,DISCH,27.4,145.382,1.0200000000000102,1.840072562
146405,4.1951,4.2065,4.1829,43.769,0.43835999999999997,DISCH,27.397999999999996,146.405,1.0229999999999961,1.8389645639999999
147382,4.19496,4.2104,4.1872,43.642,0.43868,DISCH,27.395999999999997,147.382,0.9770000000000039,1.840245402
148384,4.19478,4.2048,4.1812,43.978,0.43884,DISCH,27.391999999999996,148.384,1.0019999999999811,1.840837766
149389,4.1947600000000005,4.2052,4.1809,44.325,0.43881999999999993,DISCH,27.392000000000003,149.389,1.0050000000000239,1.840745128
150403,4.19452,4.2063,4.1832,44.318,0.4385,DISCH,27.395999999999997,150.403,1.0139999999999816,1.839296904
151372,4.19474,4.2043,4.1818,44.213,0.43838,DISCH,27.402000000000005,151.372,0.9690000000000225,1.83888993
152375,4.19484,4.2073,4.1854,43.884,0.43814000000000003,DISCH,27.4,152.375,1.002999999999986,1.837927152
153378,4.19464,4.2067,4.1852,43.791,0.43822,DISCH,27.401999999999997,153.378,1.002999999999986,1.8381749360000001
154406,4.194920000000001,4.2067,4.1838,44.166,0.43818,DISCH,27.398000000000003,154.406,1.02800000000002,1.8381298000000001
155450,4.1946,4.2049,4.1834,43.868,0.43844000000000005,DISCH,27.398000000000003,155.45,1.0439999999999827,1.8390801840000002
156478,4.19468,4.2067,4.183,43.498,0.43822,DISCH,27.389999999999997,156.478,1.02800000000002,1.8381922120000003
157446,4.19482,4.2048,4.1823,43.903,0.4383,DISCH,27.390000000000004,157.446,0.9679999999999893,1.838589206
158496,4.1955,4.2055,4.1836,43.62,0.43792,DISCH,27.397999999999996,158.496,1.0500000000000114,1.83729279
159483,4.1957,4.2062,4.1849,43.983,0.43826,DISCH,27.403999999999996,159.483,0.9869999999999948,1.838807044
160455,4.1963799999999996,4.2076,4.1842,43.783,0.43788,DISCH,27.398000000000003,160.455,0.9720000000000084,1.8375106040000002
161518,4.1961200000000005,4.2073,4.1843,43.861,0.43822,DISCH,27.4,161.518,1.0629999999999882,1.838823082
162509,4.196340000000001,4.2109,4.1867,44.14,0.43810000000000004,DISCH,27.408000000000005,162.509,0.9909999999999854,1.838416016
163513,4.19584,4.2066,4.1836,44.006,0.4383,DISCH,27.401999999999997,163.513,1.004000000000019,1.839036406
164478,4.19538,4.2073,4.1863,43.88,0.43788,DISCH,27.395999999999997,164.478,0.9650000000000034,1.8370727940000002
165465,4.195,4.2038,4.1827,43.8,0.43818,DISCH,27.392000000000003,165.465,0.9869999999999948,1.838165352
166480,4.19488,4.2045,4.1823,44.151,0.43805999999999995,DISCH,27.392000000000003,166.48,1.0149999999999864,1.837609536
167475,4.19434,4.2073,4.1857,44.094,0.43810000000000004,DISCH,27.392000000000003,167.475,0.9950000000000045,1.837540714
168502,4.1938,4.2055,4.1816,43.764,0.43811999999999995,DISCH,27.394,168.502,1.0270000000000152,1.8373879800000001
169530,4.19382,4.2063,4.1828,43.605,0.43806,DISCH,27.4,169.53,1.0279999999999916,1.837145096
170511,4.1937,4.203,4.1816,44.227,0.43804,DISCH,27.406,170.511,0.9809999999999945,1.837008522
171479,4.1936599999999995,4.2058,4.1836,43.903,0.43796,DISCH,27.410000000000004,171.479,0.9680000000000177,1.8366555500000001
172506,4.19376,4.2049,4.184,43.907,0.43796,DISCH,27.407999999999998,172.506,1.0269999999999868,1.83669938
173493,4.19468,4.2048,4.1821,43.555,0.43789999999999996,DISCH,27.407999999999998,173.493,0.9869999999999948,1.836850728
174489,4.194839999999999,4.2042,4.1829,43.781,0.43810000000000004,DISCH,27.406,174.489,0.9960000000000093,1.83775962
175537,4.194560000000001,4.2069,4.1853,43.579,0.43836,DISCH,27.406,175.537,1.0480000000000018,1.8387271699999999
176570,4.1948,4.2057,4.1842,43.959,0.4382,DISCH,27.407999999999998,176.57,1.032999999999987,1.838161002
177547,4.1950199999999995,4.2049,4.1816,43.683,0.43823999999999996,DISCH,27.401999999999997,177.547,0.9770000000000039,1.8384252440000002
178525,4.1943399999999995,4.2063,4.1821,43.743,0.43827999999999995,DISCH,27.4,178.525,0.9780000000000086,1.8382952
179545,4.1940800000000005,4.2071,4.185,43.771,0.4382400000000001,DISCH,27.4,179.545,1.0199999999999818,1.8380135320000002
180575,4.194719999999999,4.2045,4.1814,43.699,0.43784,DISCH,27.394,180.575,1.0300000000000011,1.836616356
181576,4.194380000000001,4.204,4.1823,44.122,0.43804,DISCH,27.389999999999997,181.576,1.0010000000000048,1.8373065060000002
182512,4.19402,4.2078,4.1857,44.042,0.43816000000000005,DISCH,27.396000000000004,182.512,0.936000000000007,1.8376518779999997
183513,4.19412,4.205,4.1813,43.792,0.43843999999999994,DISCH,27.395999999999997,183.513,1.0010000000000048,1.8388699240000002
184526,4.19444,4.206,4.1817,44.032,0.43856,DISCH,27.397999999999996,184.526,1.0130000000000052,1.839513484
185498,4.19376,4.2051,4.182,43.842,0.43848000000000004,DISCH,27.406,185.498,0.97199999999998,1.8388800799999998
186540,4.19426,4.2071,4.1851,43.953,0.43845999999999996,DISCH,27.407999999999998,186.54,1.0420000000000016,1.839014924
187511,4.19448,4.2038,4.184,44.0,0.43834,DISCH,27.407999999999998,187.511,0.9710000000000036,1.8386081619999999
188511,4.19438,4.2064,4.1842,43.598,0.43816,DISCH,27.412,188.511,1.0,1.837809436
189515,4.19418,4.2071,4.1828,43.588,0.43805999999999995,DISCH,27.412,189.515,1.0039999999999907,1.837302316
190467,4.19402,4.2034,4.1822,43.763,0.43796,DISCH,27.412,190.467,0.9520000000000266,1.836812994
191461,4.1936,4.2063,4.1798,43.873,0.43784,DISCH,27.416000000000004,191.461,0.9939999999999998,1.8361261020000001
192465,4.19302,4.203,4.1794,43.614,0.43782,DISCH,27.412,192.465,1.0039999999999907,1.8357879359999998
193468,4.19294,4.2046,4.1809,43.823,0.4375,DISCH,27.413999999999998,193.468,1.002999999999986,1.8344111520000002
194463,4.193,4.2037,4.1803,43.671,0.43734,DISCH,27.415999999999997,194.463,0.9950000000000045,1.83376635
195520,4.19302,4.204,4.1807,43.928,0.43738,DISCH,27.413999999999998,195.52,1.0570000000000164,1.8339428140000003
196456,4.19298,4.2067,4.184,43.843,0.43804,DISCH,27.409999999999997,196.456,0.9359999999999786,1.836692722
197465,4.19336,4.2038,4.1828,43.64,0.43802,DISCH,27.418,197.465,1.0090000000000146,1.8367754399999998
198439,4.19332,4.2037,4.181,44.057,0.4383800000000001,DISCH,27.412,198.439,0.9739999999999895,1.8382672960000002
199436,4.193099999999999,4.2043,4.1823,43.451,0.43854000000000004,DISCH,27.406,199.436,0.9970000000000141,1.8388420019999998
200388,4.1932,4.2027,4.1807,44.148,0.43856,DISCH,27.409999999999997,200.388,0.9519999999999982,1.838969612
201404,4.19302,4.2044,4.1831,43.635,0.43838,DISCH,27.413999999999998,201.404,1.0159999999999911,1.8381358159999999
202394,4.19308,4.2041,4.1833,43.742,0.43856,DISCH,27.410000000000004,202.394,0.9900000000000091,1.838917034
203385,4.19344,4.2035,4.1819,43.847,0.43823999999999996,DISCH,27.413999999999998,203.385,0.9909999999999854,1.8377327939999997
204360,4.1936800000000005,4.2067,4.1826,43.7,0.43845999999999996,DISCH,27.419999999999998,204.36,0.9750000000000227,1.838760706
205368,4.19352,4.2042,4.1832,44.111,0.43864000000000003,DISCH,27.418,205.368,1.0079999999999814,1.839445392
206343,4.19392,4.2048,4.1825,43.936,0.43816,DISCH,27.416000000000004,206.343,0.9749999999999943,1.837607904
207325,4.19344,4.2033,4.1843,43.94,0.43831999999999993,DISCH,27.420000000000005,207.325,0.9819999999999993,1.838067744
208377,4.19332,4.2061,4.1819,43.744,0.43828000000000006,DISCH,27.413999999999998,208.377,1.052000000000021,1.837847528
209379,4.1928,4.2031,4.1792,43.92,0.43802,DISCH,27.414000000000005,209.379,1.0019999999999811,1.8365292760000003
210357,4.19292,4.2044,4.1817,43.439,0.43789999999999996,DISCH,27.416000000000004,210.357,0.9780000000000086,1.836078688
211361,4.192539999999999,4.2028,4.1798,43.825,0.43848000000000004,DISCH,27.410000000000004,211.361,1.0039999999999907,1.83834418
212325,4.19298,4.2053,4.1814,43.848,0.43823999999999996,DISCH,27.4,212.325,0.9639999999999986,1.837531268
213307,4.192919999999999,4.2035,4.1811,43.911,0.43852,DISCH,27.401999999999997,213.307,0.9819999999999993,1.8386792280000002
214308,4.19262,4.2037,4.1827,43.953,0.43865999999999994,DISCH,27.398000000000003,214.308,1.0010000000000048,1.8391345000000001
215280,4.192539999999999,4.2058,4.1824,43.67,0.43864000000000003,DISCH,27.387999999999998,215.28,0.9720000000000084,1.839015618
216255,4.19238,4.2002,4.1785,43.605,0.4383,DISCH,27.389999999999997,216.255,0.9749999999999943,1.83752019
217263,4.19224,4.2041,4.1818,43.59,0.43843999999999994,DISCH,27.392000000000003,217.263,1.0080000000000098,1.8380457920000002
218237,4.1919200000000005,4.2015,4.1828,44.005,0.43826,DISCH,27.392000000000003,218.237,0.9739999999999895,1.8371509620000002
219236,4.19272,4.2042,4.1809,43.957,0.43852,DISCH,27.401999999999997,219.236,0.9989999999999952,1.8385923600000003
220246,4.192539999999999,4.2033,4.1785,43.832,0.4387,DISCH,27.407999999999998,220.246,1.0100000000000193,1.8392681339999999
221223,4.19302,4.2048,4.1824,44.092,0.43906,DISCH,27.407999999999998,221.223,0.9770000000000039,1.840988142
222216,4.19308,4.2036,4.1795,44.053,0.43886000000000003,DISCH,27.413999999999998,222.216,0.992999999999995,1.8401758320000003
223206,4.19332,4.2038,4.1843,43.654,0.43914,DISCH,27.419999999999998,223.206,0.9899999999999807,1.8414549
224259,4.193040000000001,4.2049,4.1835,43.896,0.43898000000000004,DISCH,27.415999999999997,224.259,1.0529999999999973,1.8406608640000002
225284,4.19322,4.2027,4.1822,44.038,0.43907999999999997,DISCH,27.418,225.284,1.0250000000000057,1.841159102
